nohup: ignoring input
('==== Found maximium gradient [0.41226035, 0.41226035, 0.41226035] of gate '
 'e^[X5 Y0], e^[X7 Y0], e^[X10 Y0] ====')
learning rate =  0.08245207273193267
0.059723802731972704 0.17714873081890703 0.8632321357727051
0.04560568228368392 0.15041268054034992 0.4816269278526306
0.03525577554245091 0.13123122270542759 0.8634998202323914
0.03214054345927086 0.1265372372146525 0.7397586107254028
0.02860612608245942 0.11990691685167151 0.47208231687545776
0.02195664064749594 0.10529117343605122 0.5802972912788391
0.017589928405968656 0.09480521823808952 0.7981614470481873
0.01468081487342211 0.08662479385651896 0.6864210963249207
0.014842494082351696 0.08654774787917581 0.41670656204223633
0.015639532306901505 0.08821536431955024 0.5331391096115112
0.014785154718981258 0.08539333739514195 0.7047818899154663
0.011203306662556681 0.07467214740518185 0.6678018569946289
0.008919342145792344 0.0673547354269702 0.3818897008895874
0.010149307870864575 0.07198171346443179 0.4462728202342987
0.011562149082944837 0.07665240884136092 0.6280326247215271
0.0098497696595219 0.0706812411912858 0.6219218969345093
0.007186895614590671 0.0604448326510458 0.37658217549324036
0.007504942255845273 0.061689962309876334 0.3402942717075348
0.009307368186187886 0.06839591266472635 0.5518930554389954
0.008661587053136884 0.06596904398618592 0.5616954565048218
0.006464868405965837 0.05735756663471887 0.3442356288433075
0.0063647526421130645 0.05719945090121376 0.2689783275127411
0.00772712323443356 0.06293461316379363 0.48383525013923645
0.007330222757131093 0.06123718728594437 0.4904167652130127
0.005847075477988648 0.05472296087885863 0.27125048637390137
0.006029931086038906 0.05549273759925751 0.2472125142812729
0.007021472692736526 0.05971095814583591 0.43275582790374756
0.006471530226365245 0.0573555933119308 0.40723440051078796
0.005430023274966782 0.052758929646757165 0.1709481030702591
0.005845179526310438 0.05486368723811046 0.25921401381492615
0.006401571210248829 0.05744174581766186 0.3886142373085022
0.005731919908492703 0.05439579473953429 0.30536550283432007
0.005223515705115003 0.05186026362299284 0.08894824981689453
0.0058285538866114294 0.05457354652694689 0.2800159156322479
0.006020237839727662 0.055396056588545704 0.3311588168144226
0.005355249691069614 0.052375005417349255 0.18070471286773682
0.005223679236172476 0.05189418228575308 0.12906500697135925
0.005671568654199459 0.0541503384578771 0.28195616602897644
0.00552251492636743 0.05346174949071577 0.24302712082862854
0.005121080656518834 0.05141045547738086 0.06278957426548004
0.005343287232604151 0.05232859339505692 0.19484689831733704
0.0055617437764512 0.05330936327068603 0.24253806471824646
0.005259813732969464 0.05193779886087575 0.12453038990497589
0.005130239068883036 0.05144768839942125 0.11013605445623398
0.005324743995670594 0.05249238827238175 0.20904015004634857
0.005257195305438809 0.0521401710463987 0.15343530476093292
0.005116456949223331 0.05132575257255769 0.06268186122179031
0.005247562766505374 0.051859529467159104 0.1664416491985321
0.005269984943860572 0.05197601608225109 0.1555015593767166
0.005119823400688974 0.05134061491767869 0.05459556356072426
0.005140308888294684 0.051534507534820355 0.12785649299621582
0.005183198950670197 0.051756624760190974 0.14527390897274017
0.005107279924365013 0.051307666393484753 0.05938806012272835
0.005133991322993999 0.05134648870659143 0.09611792862415314
0.005183892553275451 0.05157829192348576 0.12995484471321106
0.00510651194524959 0.05127858023529065 0.06357980519533157
0.005080493288782995 0.0512273451916057 0.07163701206445694
0.005120900407380583 0.05142745829826645 0.11246981471776962
0.005097532197120573 0.05125143029218417 0.06359881162643433
0.005093556689340409 0.051165274607189545 0.05544762313365936
0.005122415398372354 0.051300994598329985 0.09518423676490784
0.005091340656166468 0.051212830700305856 0.05869469419121742
0.005064604631403487 0.05114456542487911 0.046531837433576584
0.005079202012252313 0.05121454480354121 0.08019285649061203
0.0050789674509320905 0.051157103368823204 0.05022194981575012
0.005083984406925645 0.051131075069811224 0.041483357548713684
0.005091576622370411 0.05116796324622949 0.06827948242425919
0.005070704989756043 0.051113987224722636 0.04032352566719055
0.0050613175208998875 0.05111487147484141 0.0377860926091671
0.0050660919317724725 0.05113753388100064 0.058770906180143356
0.00506267302221014 0.0510804576958455 0.030778001993894577
0.005073381477286473 0.05109599255738315 0.03495510667562485
0.005077615740465482 0.05111466949503494 0.050488755106925964
0.005060951950376981 0.05106463155866472 0.02256457693874836
0.005058169319438681 0.05108109942510723 0.033160943537950516
0.005060013295333517 0.05109316809538273 0.042589571326971054
0.005056949848459208 0.05105387177986546 0.016247205436229706
0.005065837259842834 0.05107267947644397 0.032106298953294754
0.005066728354663452 0.051075627257882984 0.03473275527358055
0.005057764134668373 0.051048305702678376 0.012609888799488544
0.005057478791568279 0.0510666993797297 0.03105393797159195
0.005055091466091607 0.05105794992493362 0.026861678808927536
0.005055616627094908 0.05104317904458972 0.012357715517282486
0.005062285198335171 0.051061451271031524 0.029286187142133713
0.0050586711203051485 0.05104278923851853 0.019050944596529007
0.0050562897189705405 0.05104795191356523 0.014396056532859802
0.00505590522664656 0.051054616534864546 0.026339253410696983
0.005052924202352837 0.05103585474878923 0.011568675749003887
0.005056870324325315 0.051043525701785226 0.016736039891839027
0.005059127923473683 0.05104869527672607 0.021996544674038887
0.005054595143357577 0.051033015106865365 0.0056768194772303104
0.005054337147786286 0.051042580916827375 0.017984766513109207
